request	SetSpec	SetName
http://seer.ufrgs.br/index.php/sociologias/oai/?verb=ListSets	sociologias:HOM	Homenagem
http://seer.ufrgs.br/index.php/sociologias/oai/?verb=ListSets	sociologias:ABST	Abstracts
http://seer.ufrgs.br/index.php/sociologias/oai/?verb=ListSets	sociologias:INST	Instruções / Instructions
http://seer.ufrgs.br/index.php/translatio/oai/?verb=ListSets	translatio	Translatio
http://seer.ufrgs.br/index.php/translatio/oai/?verb=ListSets	translatio:APR	Apresentação
http://seer.ufrgs.br/index.php/translatio/oai/?verb=ListSets	translatio:TEX	Textos teóricos
http://seer.ufrgs.br/index.php/translatio/oai/?verb=ListSets	translatio:ART	Artigos
http://seer.ufrgs.br/index.php/translatio/oai/?verb=ListSets	translatio:RES	Resenhas críticas
http://seer.ufrgs.br/index.php/translatio/oai/?verb=ListSets	translatio:TRA	Traduções comentadas
http://seer.ufrgs.br/index.php/translatio/oai/?verb=ListSets	translatio:NOT	Notícias
http://seer.ufrgs.br/index.php/translatio/oai/?verb=ListSets	translatio:PRO	Projetos
http://seer.ufrgs.br/index.php/translatio/oai/?verb=ListSets	translatio:FER	Ferramentas
http://seer.ufrgs.br/index.php/translatio/oai/?verb=ListSets	translatio:PROJ	Projetos de Pesquisa
http://seer.ufrgs.br/index.php/translatio/oai/?verb=ListSets	translatio:ENT	Entrevistas
http://seer.ufrgs.br/index.php/webmosaica/oai/?verb=ListSets	webmosaica	WebMosaica
http://seer.ufrgs.br/index.php/webmosaica/oai/?verb=ListSets	webmosaica:EDT	Editorial
http://seer.ufrgs.br/index.php/webmosaica/oai/?verb=ListSets	webmosaica:ART	Artigos
http://seer.ufrgs.br/index.php/webmosaica/oai/?verb=ListSets	webmosaica:DOS	Dossiê
http://seer.ufrgs.br/index.php/webmosaica/oai/?verb=ListSets	webmosaica:MEM	Memória
http://seer.ufrgs.br/index.php/webmosaica/oai/?verb=ListSets	webmosaica:ENT	Entrevista
http://seer.ufrgs.br/index.php/webmosaica/oai/?verb=ListSets	webmosaica:RES	Resenhas
http://seer.ufrgs.br/index.php/webmosaica/oai/?verb=ListSets	webmosaica:EXP	Expediente
http://periodicos.unb.br/index.php/abya/oai/?verb=ListSets	abya	Abya-yala: Revista sobre Acesso à Justiça e Direitos nas Américas
http://periodicos.unb.br/index.php/abya/oai/?verb=ListSets	abya:EDT	Editorial
http://periodicos.unb.br/index.php/abya/oai/?verb=ListSets	abya:HOM	Homenagem
http://periodicos.unb.br/index.php/abya/oai/?verb=ListSets	abya:ART	Artigos
http://periodicos.unb.br/index.php/abya/oai/?verb=ListSets	abya:ENS	Ensaios e Resenhas
http://periodicos.unb.br/index.php/abya/oai/?verb=ListSets	abya:ENT	Entrevista
http://periodicos.unb.br/index.php/abya/oai/?verb=ListSets	abya:DOS	Dossiê
http://periodicos.unb.br/index.php/CMD/oai/?verb=ListSets	CMD	Arquivos do CMD
http://periodicos.unb.br/index.php/CMD/oai/?verb=ListSets	CMD:EDT	Editorial
http://periodicos.unb.br/index.php/CMD/oai/?verb=ListSets	CMD:APRE	Apresentação
http://periodicos.unb.br/index.php/CMD/oai/?verb=ListSets	CMD:ARTD	Artigos de Dossiês
http://periodicos.unb.br/index.php/CMD/oai/?verb=ListSets	CMD:ART	Artigos Livres
http://periodicos.unb.br/index.php/CMD/oai/?verb=ListSets	CMD:MEM	Memórias de Pesquisa
http://periodicos.unb.br/index.php/CMD/oai/?verb=ListSets	CMD:ENS	Ensaios
http://periodicos.unb.br/index.php/CMD/oai/?verb=ListSets	CMD:ARQ	Arquivos do CMD
http://periodicos.unb.br/index.php/CMD/oai/?verb=ListSets	CMD:RES	Resenhas
http://periodicos.unb.br/index.php/CMD/oai/?verb=ListSets	CMD:ENT	Entrevistas
http://periodicos.unb.br/index.php/CMD/oai/?verb=ListSets	CMD:FILM	Filmografia
http://periodicos.unb.br/index.php/CMD/oai/?verb=ListSets	CMD:EDL	Esboço de Letras
http://periodicos.unb.br/index.php/archai/oai/?verb=ListSets	archai	Archai: Journal on the origins of Western thought
http://periodicos.unb.br/index.php/archai/oai/?verb=ListSets	archai:FE	Full edition
http://periodicos.unb.br/index.php/archai/oai/?verb=ListSets	archai:IP	Initial pages
http://periodicos.unb.br/index.php/archai/oai/?verb=ListSets	archai:ED	Editorial
http://periodicos.unb.br/index.php/archai/oai/?verb=ListSets	archai:ART	Articles
http://periodicos.unb.br/index.php/archai/oai/?verb=ListSets	archai:DOS	Dossier
http://periodicos.unb.br/index.php/archai/oai/?verb=ListSets	archai:NEW	News
http://periodicos.unb.br/index.php/archai/oai/?verb=ListSets	archai:TRANS	Translation
http://periodicos.unb.br/index.php/archai/oai/?verb=ListSets	archai:REV	Reviews
http://periodicos.unb.br/index.php/archai/oai/?verb=ListSets	archai:DIR	Diretrizes
http://periodicos.unb.br/index.php/archai/oai/?verb=ListSets	archai:ANEX	Documentos Anexos
http://periodicos.unb.br/index.php/archai/oai/?verb=ListSets	archai:Ani	[Legado] Dossiê - Les animaux et l'éthique (não usar)
http://periodicos.unb.br/index.php/archai/oai/?verb=ListSets	archai:NOTE	Notes
http://periodicos.unb.br/index.php/archai/oai/?verb=ListSets	archai:Pla	[Legado] Dossiê - Platão, conhecimento e virtude (não usar)
http://periodicos.unb.br/index.php/archai/oai/?verb=ListSets	archai:DOS2	[Legado] Dossiê (não usar)
http://periodicos.unb.br/index.php/belasinfieis/oai/?verb=ListSets	belasinfieis	Revista Belas Infiéis
http://periodicos.unb.br/index.php/belasinfieis/oai/?verb=ListSets	belasinfieis:EDT	Editorial
http://periodicos.unb.br/index.php/belasinfieis/oai/?verb=ListSets	belasinfieis:EXP	Expediente
http://periodicos.unb.br/index.php/belasinfieis/oai/?verb=ListSets	belasinfieis:DOS	Dossiê
http://periodicos.unb.br/index.php/belasinfieis/oai/?verb=ListSets	belasinfieis:ART	Artigos
http://periodicos.unb.br/index.php/belasinfieis/oai/?verb=ListSets	belasinfieis:ArtTrad	Artigos Traduzidos
http://periodicos.unb.br/index.php/belasinfieis/oai/?verb=ListSets	belasinfieis:TRAD	Traduções literárias
http://periodicos.unb.br/index.php/belasinfieis/oai/?verb=ListSets	belasinfieis:ENT	Entrevistas
http://periodicos.unb.br/index.php/belasinfieis/oai/?verb=ListSets	belasinfieis:RES	Resenhas
http://periodicos.unb.br/index.php/belasinfieis/oai/?verb=ListSets	belasinfieis:ARQ	Arquivos
http://periodicos.unb.br/index.php/belasinfieis/oai/?verb=ListSets	belasinfieis:TradCom	Tradução Comentada
http://periodicos.unb.br/index.php/belasinfieis/oai/?verb=ListSets	belasinfieis:ResTrad	Resenhas de Tradução
http://periodicos.unb.br/index.php/belasinfieis/oai/?verb=ListSets	belasinfieis:TILS	Dossiê especial "Tradução e Interpretação das Línguas de Sinais"
http://periodicos.unb.br/index.php/belasinfieis/oai/?verb=ListSets	belasinfieis:Error	Errata
http://periodicos.unb.br/index.php/cs/oai/?verb=ListSets	cs	Caderno de Squibs: Temas em estudos formais da linguagem
http://periodicos.unb.br/index.php/cs/oai/?verb=ListSets	cs:ORZ	Organizadores
http://periodicos.unb.br/index.php/cs/oai/?verb=ListSets	cs:NOI	Nota inicial
http://periodicos.unb.br/index.php/cs/oai/?verb=ListSets	cs:APR	Apresentação
http://periodicos.unb.br/index.php/cs/oai/?verb=ListSets	cs:SQB	Squibs
http://periodicos.unb.br/index.php/cs/oai/?verb=ListSets	cs:SCV	Squib convidado
http://periodicos.unb.br/index.php/cs/oai/?verb=ListSets	cs:OVW	Squib overview
http://periodicos.unb.br/index.php/cs/oai/?verb=ListSets	cs:NEC	Nota das editoras e curadoras da obra de Lucia Lobato
http://periodicos.unb.br/index.php/cs/oai/?verb=ListSets	cs:SCH	Seção homenagem
http://periodicos.unb.br/index.php/cs/oai/?verb=ListSets	cs:ART	Artigos
http://periodicos.unb.br/index.php/les/oai/?verb=ListSets	les	Cadernos de Linguagem e Sociedade
http://periodicos.unb.br/index.php/les/oai/?verb=ListSets	les:EDT	Editorial
http://periodicos.unb.br/index.php/les/oai/?verb=ListSets	les:APR	Apresentação
http://periodicos.unb.br/index.php/les/oai/?verb=ListSets	les:ART	Artigos de pesquisa
http://periodicos.unb.br/index.php/les/oai/?verb=ListSets	les:ENS	Ensaios
http://periodicos.unb.br/index.php/les/oai/?verb=ListSets	les:RES	Resenhas
http://periodicos.unb.br/index.php/les/oai/?verb=ListSets	les:ENT	Entrevistas
http://periodicos.unb.br/index.php/les/oai/?verb=ListSets	les:DS	Dossiê
http://periodicos.unb.br/index.php/obmigra_periplos/oai/?verb=ListSets	obmigra_periplos	PÉRIPLOS. Revista de Pesquisa sobre Migrações
http://periodicos.unb.br/index.php/obmigra_periplos/oai/?verb=ListSets	obmigra_periplos:ART	Artigos
http://periodicos.unb.br/index.php/obmigra_periplos/oai/?verb=ListSets	obmigra:ART	Artigos
http://periodicos.unb.br/index.php/caleidoscopio/oai/?verb=ListSets	caleidoscopio	caleidoscópio: linguagem e tradução
http://periodicos.unb.br/index.php/caleidoscopio/oai/?verb=ListSets	caleidoscopio:ARTES	ARTES
http://periodicos.unb.br/index.php/caleidoscopio/oai/?verb=ListSets	caleidoscopio:ARTIGOS	ARTIGOS
http://periodicos.unb.br/index.php/caleidoscopio/oai/?verb=ListSets	caleidoscopio:ARTIG-TRA	ARTIGOS TRADUZIDOS
http://periodicos.unb.br/index.php/caleidoscopio/oai/?verb=ListSets	caleidoscopio:RES	RESENHAS
http://periodicos.unb.br/index.php/caleidoscopio/oai/?verb=ListSets	caleidoscopio:RES-TRAD	RESENHAS DE TRADUÇÃO
http://periodicos.unb.br/index.php/caleidoscopio/oai/?verb=ListSets	caleidoscopio:DOS	DOSSIÊ
http://periodicos.unb.br/index.php/caleidoscopio/oai/?verb=ListSets	caleidoscopio:ENTREV	ENTREVISTAS
http://periodicos.unb.br/index.php/caleidoscopio/oai/?verb=ListSets	caleidoscopio:TRAD	TRADUÇÕES
http://periodicos.unb.br/index.php/caleidoscopio/oai/?verb=ListSets	caleidoscopio:EDT	EDITORIAL
http://periodicos.unb.br/index.php/cts/oai/?verb=ListSets	cts	Ciência & Tecnologia Social
http://periodicos.unb.br/index.php/cts/oai/?verb=ListSets	cts:Edit	Editorial
http://periodicos.unb.br/index.php/cts/oai/?verb=ListSets	cts:deba	Artigos
http://periodicos.unb.br/index.php/cts/oai/?verb=ListSets	cts:Rese	Resenhas
http://periodicos.unb.br/index.php/cts/oai/?verb=ListSets	cts:Conj	CONJUNTURA
http://periodicos.unb.br/index.php/cts/oai/?verb=ListSets	cts:ART	ARTIGOS PARA EDIÇÃO
http://periodicos.unb.br/index.php/cts/oai/?verb=ListSets	cts:docs	Documentos CTS
http://periodicos.unb.br/index.php/cts/oai/?verb=ListSets	cts:Relat	Relatos AST
http://periodicos.unb.br/index.php/cts/oai/?verb=ListSets	cts:AGR	Número 03: CTS E A CONSTRUÇÃO SOCIAL DA AGROECOLOGIA
http://periodicos.unb.br/index.php/cts/oai/?verb=ListSets	cts:04	Número 04: REGIME DAS NORMAS TÉCNICAS
http://periodicos.unb.br/index.php/cts/oai/?verb=ListSets	cts:05	Número 05: REGIME DE TRÂNSITO DO PESSOAL TECNOCIENTÍFICO
http://periodicos.unb.br/index.php/cts/oai/?verb=ListSets	cts:TD	TESES E DISSERTAÇÕES
http://periodicos.unb.br/index.php/dasquestoes/oai/?verb=ListSets	dasquestoes	Das Questões
http://periodicos.unb.br/index.php/dasquestoes/oai/?verb=ListSets	dasquestoes:FRA	Fragmentos
http://periodicos.unb.br/index.php/dasquestoes/oai/?verb=ListSets	dasquestoes:ENS	Ensaios
http://periodicos.unb.br/index.php/dasquestoes/oai/?verb=ListSets	dasquestoes:TRA	Traduções
http://periodicos.unb.br/index.php/dasquestoes/oai/?verb=ListSets	dasquestoes:MAN	Manifestos
http://periodicos.unb.br/index.php/dasquestoes/oai/?verb=ListSets	dasquestoes:ART	Artigos / Articles
http://periodicos.unb.br/index.php/dasquestoes/oai/?verb=ListSets	dasquestoes:Et	Entrevistas
http://periodicos.unb.br/index.php/dasquestoes/oai/?verb=ListSets	dasquestoes:pm	Poemas
http://periodicos.unb.br/index.php/dasquestoes/oai/?verb=ListSets	dasquestoes:ap	Artes Plasticas
http://periodicos.unb.br/index.php/dasquestoes/oai/?verb=ListSets	dasquestoes:avis	artes visuais
http://periodicos.unb.br/index.php/dol/oai/?verb=ListSets	dol	Dor on line
http://periodicos.unb.br/index.php/dol/oai/?verb=ListSets	dol:EDT	Editoriais
http://periodicos.unb.br/index.php/dol/oai/?verb=ListSets	dol:ALT	Alertas
http://periodicos.unb.br/index.php/dramaturgias/oai/?verb=ListSets	dramaturgias	Dramaturgias. Revista do Laboratório de Dramaturgia (LADI-UnB)
http://periodicos.unb.br/index.php/dramaturgias/oai/?verb=ListSets	dramaturgias:DOS	DOSSIÊ
http://periodicos.unb.br/index.php/dramaturgias/oai/?verb=ListSets	dramaturgias:DOC	DOCUMENTA
http://periodicos.unb.br/index.php/dramaturgias/oai/?verb=ListSets	dramaturgias:AULA	EM SALA DE AULA
http://periodicos.unb.br/index.php/dramaturgias/oai/?verb=ListSets	dramaturgias:APRE	APRESENTAÇÃO
http://periodicos.unb.br/index.php/dramaturgias/oai/?verb=ListSets	dramaturgias:FACE	FACE A FACE
http://periodicos.unb.br/index.php/dramaturgias/oai/?verb=ListSets	dramaturgias:TEXT	TEXTOS E VERSÕES
http://periodicos.unb.br/index.php/dramaturgias/oai/?verb=ListSets	dramaturgias:WORK	WORK IN PROGRESS
http://periodicos.unb.br/index.php/dramaturgias/oai/?verb=ListSets	dramaturgias:FOTO	FOTOENSAIO
http://periodicos.unb.br/index.php/dramaturgias/oai/?verb=ListSets	dramaturgias:RES	RESENHAS
http://periodicos.unb.br/index.php/dramaturgias/oai/?verb=ListSets	dramaturgias:HUGO	HUGUIANAS
http://periodicos.unb.br/index.php/dramaturgias/oai/?verb=ListSets	dramaturgias:Id	IDEIAS E CRÍTICAS
http://periodicos.unb.br/index.php/dramaturgias/oai/?verb=ListSets	dramaturgias:NORMAS	NORMAS DA REVISTA
http://periodicos.unb.br/index.php/dramaturgias/oai/?verb=ListSets	dramaturgias:Mus	MUSICOGRAFIAS
http://periodicos.unb.br/index.php/dramaturgias/oai/?verb=ListSets	dramaturgias:ORC	ORCHESIS
http://periodicos.unb.br/index.php/e-bfis/oai/?verb=ListSets	e-bfis	e-Boletim da Física
http://periodicos.unb.br/index.php/e-bfis/oai/?verb=ListSets	e-bfis:DCEF	Divulgação científica e Ensino de Física
http://periodicos.unb.br/index.php/e-bfis/oai/?verb=ListSets	e-bfis:REF	Revisões e Ensaios em Física
http://periodicos.unb.br/index.php/e-bfis/oai/?verb=ListSets	e-bfis:FU	Fundamentos
http://periodicos.unb.br/index.php/e-bfis/oai/?verb=ListSets	e-bfis:AP	Anais e Palestras de eventos
http://periodicos.unb.br/index.php/erbel/oai/?verb=ListSets	erbel	Ecolinguística: Revista brasileira de ecologia e linguagem
http://periodicos.unb.br/index.php/erbel/oai/?verb=ListSets	erbel:EDI	Editorial / Editorial
http://periodicos.unb.br/index.php/erbel/oai/?verb=ListSets	erbel:ART	Artigos / Articles
http://periodicos.unb.br/index.php/erbel/oai/?verb=ListSets	erbel:RES	Resenhas / Reviews
http://periodicos.unb.br/index.php/erbel/oai/?verb=ListSets	erbel:MRES	Minirresenhas / Short Reviews
http://periodicos.unb.br/index.php/erbel/oai/?verb=ListSets	erbel:ECE	Entrevista com ecolinguistas / Interview with ecolinguists
http://periodicos.unb.br/index.php/emtempos/oai/?verb=ListSets	emtempos	Em tempo de histórias
http://periodicos.unb.br/index.php/emtempos/oai/?verb=ListSets	emtempos:EDI	Sobre a Edição
http://periodicos.unb.br/index.php/emtempos/oai/?verb=ListSets	emtempos:EDT	Editorial
http://periodicos.unb.br/index.php/emtempos/oai/?verb=ListSets	emtempos:APRE	Apresentação
http://periodicos.unb.br/index.php/emtempos/oai/?verb=ListSets	emtempos:DOS	Dossiê
http://periodicos.unb.br/index.php/emtempos/oai/?verb=ListSets	emtempos:ART	Artigos
http://periodicos.unb.br/index.php/emtempos/oai/?verb=ListSets	emtempos:RES	Resenhas
http://periodicos.unb.br/index.php/emtempos/oai/?verb=ListSets	emtempos:DOC	Documentos Transcritos
http://periodicos.unb.br/index.php/emtempos/oai/?verb=ListSets	emtempos:ENT	Entrevista
http://periodicos.unb.br/index.php/emtempos/oai/?verb=ListSets	emtempos:NP	Notas de Pesquisa
http://periodicos.unb.br/index.php/estudos/oai/?verb=ListSets	estudos	Estudos de Literatura Brasileira Contemporânea
http://periodicos.unb.br/index.php/estudos/oai/?verb=ListSets	estudos:APRES	Apresentação
http://periodicos.unb.br/index.php/estudos/oai/?verb=ListSets	estudos:TEM%C3%81TICA	Seção temática
http://periodicos.unb.br/index.php/estudos/oai/?verb=ListSets	estudos:LIVRE	Outros
http://periodicos.unb.br/index.php/estudos/oai/?verb=ListSets	estudos:ENTREV	Entrevistas
http://periodicos.unb.br/index.php/estudos/oai/?verb=ListSets	estudos:RESENHA	Resenhas
http://periodicos.unb.br/index.php/estudos/oai/?verb=ListSets	estudos:INF	Informativos
http://periodicos.unb.br/index.php/estudos/oai/?verb=ListSets	estudos:APR	Apresentação
http://periodicos.unb.br/index.php/interethnica/oai/?verb=ListSets	interethnica	Interethnic@ - Revista de estudos em relações interétnicas
http://periodicos.unb.br/index.php/interethnica/oai/?verb=ListSets	interethnica:EDI	Editorial
http://periodicos.unb.br/index.php/interethnica/oai/?verb=ListSets	interethnica:ART	Artigos
http://periodicos.unb.br/index.php/interethnica/oai/?verb=ListSets	interethnica:RCS	Resenhas críticas
http://periodicos.unb.br/index.php/interethnica/oai/?verb=ListSets	interethnica:CMS	Comunicações
http://periodicos.unb.br/index.php/interethnica/oai/?verb=ListSets	interethnica:TDM	Resumos de teses, dissertações, monografias e projetos de iniciação científica
http://periodicos.unb.br/index.php/interethnica/oai/?verb=ListSets	interethnica:MESPT	Dossiê “Saberes transformativos em prática na academia”.
http://periodicos.unb.br/index.php/interethnica/oai/?verb=ListSets	interethnica:DH	Dossiê "Direitos Humanos e Povos nas Américas: Panoramas, Perspectivas e Desafios".
http://periodicos.unb.br/index.php/hh/oai/?verb=ListSets	hh	história, histórias
http://periodicos.unb.br/index.php/hh/oai/?verb=ListSets	hh:EDI	Editorial
http://periodicos.unb.br/index.php/hh/oai/?verb=ListSets	hh:ART	Artigos
http://periodicos.unb.br/index.php/hh/oai/?verb=ListSets	hh:RES	Resenhas
http://periodicos.unb.br/index.php/hh/oai/?verb=ListSets	hh:DOS	Dossiê
http://periodicos.unb.br/index.php/hh/oai/?verb=ListSets	hh:EXP	Expediente
http://periodicos.unb.br/index.php/insurgencia/oai/?verb=ListSets	insurgencia	InSURgência: revista de direitos e movimentos sociais
http://periodicos.unb.br/index.php/insurgencia/oai/?verb=ListSets	insurgencia:EDI	Editorial
http://periodicos.unb.br/index.php/insurgencia/oai/?verb=ListSets	insurgencia:ENT	Diálogos InSURgentes
http://periodicos.unb.br/index.php/insurgencia/oai/?verb=ListSets	insurgencia:ART	Dossiê
http://periodicos.unb.br/index.php/insurgencia/oai/?verb=ListSets	insurgencia:TEXT	Em Defesa da Pesquisa
http://periodicos.unb.br/index.php/insurgencia/oai/?verb=ListSets	insurgencia:VERB	Temas Geradores
http://periodicos.unb.br/index.php/insurgencia/oai/?verb=ListSets	insurgencia:PRAX	Práxis de Libertação
http://periodicos.unb.br/index.php/insurgencia/oai/?verb=ListSets	insurgencia:PAM	Poéticas Políticas
http://periodicos.unb.br/index.php/insurgencia/oai/?verb=ListSets	insurgencia:RES	Caderno de Retorno
http://periodicos.unb.br/index.php/insurgencia/oai/?verb=ListSets	insurgencia:ANT	Anteriores
http://periodicos.unb.br/index.php/lcapital/oai/?verb=ListSets	lcapital	Revista Letra Capital
http://periodicos.unb.br/index.php/lcapital/oai/?verb=ListSets	lcapital:EXP	Expediente
http://periodicos.unb.br/index.php/lcapital/oai/?verb=ListSets	lcapital:APR%2FED	Apresentação/Editorial
http://periodicos.unb.br/index.php/lcapital/oai/?verb=ListSets	lcapital:ART	Artigos
http://periodicos.unb.br/index.php/lcapital/oai/?verb=ListSets	lcapital:RES	Resenhas
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas	Linhas Críticas
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:EDT	Editorial
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:DEPF	Dossiê: Educando com Paulo Freire
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:DEEI	Dossiê: Educação Especial Inclusiva
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:DDFG	Dossiê: Docência, Formação e Gestão
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:TEPT	Tema: Educação Profissional e tecnológica
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:EAC	Tema: Educação Ambiental Crítica
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:FPE	Tema em destaque: Formação de Profissionais da Educação
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:TNT	Tema: Novas Tecnologias
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:ART	Artigos
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:HOM	Homenagens
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:SE	Seção Especial
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:AEd	Dossiê: Avaliação em educação
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:EdDist	Dossiê:Educação a distância
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:DECM	Dossiê: Ensino de Ciências e Matemática
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:THTCE	Tema: Hermenêutica, Teoria Crítica e Educação
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:OT	Outros temas
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:ETV	Entrevista
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:RES	Resenhas
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:PD-2014	Proposta de dossiê - 2014
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:CST	Consultores
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:ITA	Instruções aos autores
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:TXT	Texto
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:2014+NF	Dossiê 2014 - Narrativas de Formação
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:2014+EI	Dossiê 2014 - Estudos da Infância
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:Apresent	Apresentação
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:DAE	Dossiê 2015 - Antropologia e Educação
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:DFP	Dossiê 2015: Formação de Professores: propostas e concepções
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:DCTS	Dossiê:Estudos Ciência Tecnologia Sociedade (CTS) e Educação
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:DOS	Dossiê 2016 - Propostas
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:DOS	Dossiê 2016 - Juventude, Educação e Trabalho
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:DOS	Dossiê 2016 - Educação do Campo e Indígena
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:DEDHNF	Dossiê: Educação, desenvolvimento humano e narrativas de formação - Metodologias de pesquisa
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:DCPEEFE	Dossiê: Currículos e Práticas educativas em espaços formais de educação
http://periodicos.unb.br/index.php/linhascriticas/oai/?verb=ListSets	linhascriticas:DNES	Dossiê: Narrativas, educação e saúde: o sujeito na cidade
http://periodicos.unb.br/index.php/MED/oai/?verb=ListSets	MED	Meridiano 47 - Journal of Global Studies
http://periodicos.unb.br/index.php/MED/oai/?verb=ListSets	MED:EDT	Editorial
http://periodicos.unb.br/index.php/MED/oai/?verb=ListSets	MED:Articles	Articles
http://periodicos.unb.br/index.php/MED/oai/?verb=ListSets	MED:RES	Reviews of Books
http://periodicos.unb.br/index.php/MED/oai/?verb=ListSets	MED:EDC	Complete Issue
http://periodicos.unb.br/index.php/MED/oai/?verb=ListSets	MED:DOS	Dossier
http://periodicos.unb.br/index.php/MED/oai/?verb=ListSets	driver	Open Access DRIVERset
http://periodicos.unb.br/index.php/MED/oai/?verb=ListSets	ec_fundedresources	EC_fundedresources
http://periodicos.unb.br/index.php/metagraphias/oai/?verb=ListSets	metagraphias	METAgraphias
http://periodicos.unb.br/index.php/metagraphias/oai/?verb=ListSets	metagraphias:EDI	EDitORiAL
http://periodicos.unb.br/index.php/metagraphias/oai/?verb=ListSets	metagraphias:ESC	EDIToRiAL & SObre a CAPA
http://periodicos.unb.br/index.php/metagraphias/oai/?verb=ListSets	metagraphias:FRG	FRAgMENTOS
http://periodicos.unb.br/index.php/metagraphias/oai/?verb=ListSets	metagraphias:DOS	DOSSiê
http://periodicos.unb.br/index.php/metagraphias/oai/?verb=ListSets	metagraphias:ART	ARTIGoS
http://periodicos.unb.br/index.php/metagraphias/oai/?verb=ListSets	metagraphias:GRF	LOGOtipias e IMAGOgrafemas
http://periodicos.unb.br/index.php/metagraphias/oai/?verb=ListSets	metagraphias:TRA	TRADUÇÕES
http://periodicos.unb.br/index.php/metagraphias/oai/?verb=ListSets	metagraphias:ENI	ENSAIOS IMAGéticos
http://periodicos.unb.br/index.php/metagraphias/oai/?verb=ListSets	metagraphias:EXP	EXPOGRAFIAS COMENTADAS
http://periodicos.unb.br/index.php/metagraphias/oai/?verb=ListSets	metagraphias:OBR	oBRa (ou) ALGo
http://periodicos.unb.br/index.php/metagraphias/oai/?verb=ListSets	metagraphias:CEN	ANOTAÇÕES para A CENA
http://periodicos.unb.br/index.php/metagraphias/oai/?verb=ListSets	metagraphias:MFT	MANiFESTO
http://periodicos.unb.br/index.php/metagraphias/oai/?verb=ListSets	metagraphias:PDI	paraDIDÁTICO e INSTRUCIONAL
http://periodicos.unb.br/index.php/metagraphias/oai/?verb=ListSets	metagraphias:ENT	entreVISTA
http://periodicos.unb.br/index.php/metagraphias/oai/?verb=ListSets	metagraphias:MuL	DECLARações multiVERSAS
http://periodicos.unb.br/index.php/metagraphias/oai/?verb=ListSets	metagraphias:SOC	SObre a CAPA
http://periodicos.unb.br/index.php/mtc/oai/?verb=ListSets	mtc	Mundo do trabalho contemporâneo
http://periodicos.unb.br/index.php/mtc/oai/?verb=ListSets	mtc:EDIT	Editorial
http://periodicos.unb.br/index.php/mtc/oai/?verb=ListSets	mtc:DEB	Debate Acadêmico
http://periodicos.unb.br/index.php/mtc/oai/?verb=ListSets	mtc:REFP	Reflexões sobre a prática
http://periodicos.unb.br/index.php/mtc/oai/?verb=ListSets	mtc:ENT	Entrevista
